,x1,x2,segment,visit
19732,6,5,0,1
19733,6,1,1,1
19734,0,3,0,0
19735,6,4,1,1
19736,5,9,1,0
19737,8,0,0,0
19738,5,6,0,0
19739,9,2,1,0
19740,0,9,1,1
19741,5,2,0,1
19742,0,1,0,0
19743,5,0,0,0
19744,1,2,1,1
19745,9,9,1,1
19746,3,7,1,1
19747,2,5,0,0
19748,0,4,0,0
19749,9,0,0,0
19750,3,7,0,0
19751,1,0,0,0
19752,4,5,0,0
19753,8,5,1,0
19754,9,7,0,0
19755,9,1,0,0
19756,2,9,1,0
19757,0,6,1,1
19758,5,5,0,0
19759,1,4,0,0
19760,2,8,0,0
19761,3,8,1,0
19762,0,7,1,1
19763,4,7,1,0
19764,7,2,1,0
19765,6,6,1,0
19766,4,0,1,0
19767,2,6,0,0
19768,3,9,1,0
19769,9,5,0,0
19770,5,5,0,0
19771,0,9,0,0
19772,1,8,0,0
19773,9,4,0,0
19774,3,9,1,1
19775,6,5,0,1
19776,8,1,1,0
19777,9,7,1,1
19778,3,2,1,0
19779,5,2,1,0
19780,7,4,0,1
19781,8,2,0,0
19782,9,0,0,1
19783,2,1,1,1
19784,1,3,0,0
19785,3,5,0,0
19786,2,3,0,0
19787,3,2,0,0
19788,9,1,1,0
19789,1,3,1,0
19790,0,9,0,1
19791,1,6,1,1
19792,4,9,0,0
19793,1,2,0,0
19794,1,6,0,0
19795,6,3,0,0
19796,6,2,1,0
19797,5,9,0,0
19798,4,7,0,1
19799,0,9,0,0
19800,7,4,1,1
19801,5,3,0,0
19802,6,5,1,1
19803,5,5,1,0
19804,2,7,0,0
19805,6,2,0,0
19806,7,8,0,0
19807,4,9,0,0
19808,1,1,0,0
19809,9,3,0,1
19810,1,1,1,0
19811,1,9,0,0
19812,5,1,1,1
19813,0,3,0,0
19814,6,9,0,0
19815,2,7,0,1
19816,8,3,1,1
19817,6,0,1,0
19818,5,1,0,0
19819,4,5,1,1
19820,0,6,0,0
19821,4,3,0,0
19822,9,3,0,0
19823,3,9,0,1
19824,9,7,0,0
19825,0,9,0,0
19826,7,6,1,1
19827,2,2,1,1
19828,3,7,1,1
19829,3,5,1,0
19830,3,8,1,1
19831,1,2,0,0
19832,5,3,1,0
19833,9,7,1,0
19834,3,4,0,0
19835,4,7,0,0
19836,8,9,0,1
19837,6,6,1,0
19838,3,5,0,1
19839,5,7,1,1
19840,9,6,1,0
19841,6,2,0,0
19842,2,4,1,0
19843,0,3,0,0
19844,7,2,1,0
19845,1,7,1,1
19846,9,5,1,0
19847,8,7,0,0
19848,5,1,0,1
19849,2,7,1,0
19850,7,3,1,0
19851,8,3,1,0
19852,5,9,0,0
19853,2,6,1,0
19854,1,0,0,0
19855,3,8,1,0
19856,0,4,1,0
19857,7,4,1,1
19858,8,4,1,0
19859,0,4,0,0
19860,6,9,0,0
19861,3,9,0,1
19862,0,4,0,0
19863,3,5,0,1
19864,9,5,0,0
19865,8,3,1,0
19866,1,2,1,0
19867,9,4,0,0
19868,9,8,1,0
19869,0,7,0,0
19870,0,5,0,0
19871,8,2,1,0
19872,5,7,0,0
19873,4,2,0,0
19874,8,1,1,0
19875,7,6,0,0
19876,1,7,0,0
19877,5,0,1,1
19878,2,4,1,1
19879,7,4,1,0
19880,2,9,0,0
19881,6,1,1,0
19882,1,1,0,0
19883,0,2,0,0
19884,0,2,0,0
19885,4,2,0,0
19886,2,9,0,1
19887,9,7,0,0
19888,1,2,1,0
19889,0,4,1,1
19890,1,1,1,1
19891,3,0,0,0
19892,7,5,0,1
19893,7,5,0,0
19894,8,6,0,1
19895,6,1,1,0
19896,9,1,1,1
19897,2,2,1,1
19898,3,8,1,0
19899,7,4,1,0
19900,9,6,1,1
19901,9,0,0,1
19902,8,5,0,0
19903,2,7,0,0
19904,9,0,0,0
19905,4,0,1,1
19906,3,9,1,1
19907,9,0,0,1
19908,9,9,0,0
19909,7,6,0,1
19910,7,1,1,0
19911,0,2,1,1
19912,1,3,1,1
19913,1,7,1,0
19914,1,6,0,0
19915,0,9,1,1
19916,6,8,1,0
19917,4,3,1,0
19918,1,3,0,0
19919,3,3,0,0
19920,2,9,0,0
19921,1,3,0,0
19922,4,5,1,0
19923,6,7,1,1
19924,4,8,1,0
19925,8,4,1,1
19926,7,0,1,1
19927,5,1,0,0
19928,6,2,1,1
19929,1,5,0,1
19930,6,7,1,0
19931,6,1,0,0
19932,0,6,1,0
19933,6,6,0,0
19934,5,5,0,0
19935,8,6,1,0
19936,2,6,0,0
19937,8,3,0,0
19938,0,9,1,1
19939,9,7,0,0
19940,4,2,1,0
19941,7,3,0,0
19942,3,4,0,0
19943,3,1,0,0
19944,0,4,1,0
19945,1,6,1,0
19946,8,1,1,0
19947,3,2,1,0
19948,3,1,0,0
19949,8,5,1,0
19950,7,8,0,1
19951,7,1,1,1
19952,5,8,0,0
19953,5,8,1,0
19954,0,2,0,1
19955,9,3,0,1
19956,4,6,1,1
19957,8,6,0,1
19958,2,4,1,1
19959,1,1,1,1
19960,2,0,1,0
19961,8,4,0,1
19962,2,7,1,1
19963,5,5,0,0
19964,5,7,0,0
19965,6,1,0,0
19966,1,0,1,1
19967,0,7,1,1
19968,9,5,1,0
19969,3,8,1,1
19970,2,3,1,1
19971,8,2,0,0
19972,7,6,1,1
19973,9,6,1,0
19974,2,9,1,0
19975,9,1,0,0
19976,2,0,0,0
19977,6,7,1,0
19978,6,2,1,1
19979,1,3,1,1
19980,1,2,1,1
19981,3,2,1,1
19982,4,8,1,1
19983,6,5,1,0
19984,1,6,0,1
19985,0,5,1,1
19986,8,1,0,0
19987,4,4,1,0
19988,6,5,0,0
19989,1,4,0,1
19990,2,6,1,0
19991,4,1,0,0
19992,0,5,1,0
19993,4,3,0,0
19994,5,2,1,0
19995,9,8,0,0
19996,9,4,0,0
19997,0,0,1,0
19998,2,6,0,0
19999,0,5,0,0
20000,5,1,0,0
20001,0,0,1,1
20002,2,1,1,1
20003,4,2,0,0
20004,8,4,0,1
20005,4,8,1,0
20006,3,1,1,0
20007,8,0,1,1
20008,0,5,1,0
20009,4,1,0,0
20010,1,3,1,1
20011,2,9,1,0
20012,8,2,1,0
20013,4,3,1,0
20014,0,3,0,0
20015,4,5,0,0
20016,8,9,0,1
20017,1,6,0,0
20018,8,5,0,0
20019,1,7,0,0
20020,4,6,0,0
20021,1,6,1,1
20022,1,0,1,0
20023,7,8,0,0
20024,5,2,0,0
20025,4,5,1,0
20026,5,1,0,1
20027,8,0,1,1
20028,3,4,0,0
20029,4,6,1,0
20030,5,0,0,0
20031,5,8,1,0
20032,7,8,0,0
20033,7,8,0,0
20034,9,6,1,1
20035,9,1,1,1
20036,4,4,1,0
20037,5,5,0,0
20038,6,0,0,0
20039,4,3,0,1
20040,4,0,1,0
20041,8,0,0,0
20042,1,1,1,0
20043,4,5,0,0
20044,7,6,0,0
20045,3,7,0,0
20046,0,3,0,0
20047,2,2,0,0
20048,0,5,1,0
20049,0,1,1,1
20050,7,4,0,0
20051,2,4,1,0
20052,2,6,0,1
20053,7,5,0,1
20054,1,3,0,0
20055,8,2,1,0
20056,7,3,0,0
20057,5,5,0,1
20058,4,5,0,0
20059,7,2,0,0
20060,6,0,1,0
20061,8,1,0,0
20062,4,5,0,0
20063,0,9,0,1
20064,1,5,1,0
20065,7,6,1,0
20066,1,2,1,0
20067,0,7,0,1
20068,4,3,0,1
20069,2,9,1,0
20070,2,9,0,0
20071,4,3,0,0
20072,6,1,1,0
20073,5,8,1,1
20074,0,9,1,1
20075,3,3,0,0
20076,5,9,1,0
20077,4,4,0,0
20078,2,0,0,0
20079,2,4,0,1
20080,2,2,0,0
20081,2,7,1,0
20082,0,5,0,0
20083,2,9,0,0
20084,6,1,0,0
20085,3,0,0,1
20086,3,5,1,1
20087,2,5,0,0
20088,8,2,1,1
20089,0,0,1,1
20090,0,6,0,1
20091,6,7,1,0
20092,9,8,0,0
20093,7,2,1,0
20094,0,2,1,0
20095,8,8,0,0
20096,8,5,0,0
20097,2,1,0,0
20098,8,4,1,1
20099,5,9,1,0
20100,8,6,0,0
20101,0,7,1,1
20102,8,2,0,0
20103,9,0,1,1
20104,0,1,0,0
20105,3,8,1,0
20106,0,2,1,0
20107,6,3,0,1
20108,1,7,0,0
20109,5,9,1,1
20110,9,2,1,1
20111,1,2,0,0
20112,1,1,1,0
20113,2,5,0,0
20114,7,9,0,1
20115,7,2,0,1
20116,9,2,0,0
20117,1,8,1,0
20118,9,6,1,0
20119,0,5,0,0
20120,0,6,1,1
20121,3,6,1,0
20122,4,2,1,0
20123,7,9,0,1
20124,2,5,1,0
20125,5,4,0,0
20126,6,0,0,1
20127,9,3,0,0
20128,7,8,0,0
20129,5,9,1,1
20130,7,6,1,1
20131,1,9,1,0
20132,8,5,1,1
20133,2,4,0,0
20134,6,4,0,0
20135,7,8,1,0
20136,3,8,1,1
20137,7,8,1,0
20138,4,2,0,0
20139,5,1,1,0
20140,5,8,0,1
20141,8,5,1,0
20142,2,4,1,0
20143,9,9,1,1
20144,5,2,0,0
20145,7,6,1,0
20146,4,9,0,1
20147,9,2,1,0
20148,7,2,1,0
20149,1,9,0,0
20150,5,7,1,0
20151,9,8,1,1
20152,6,6,0,0
20153,2,0,1,1
20154,4,8,0,0
20155,3,7,1,0
20156,9,6,0,1
20157,2,1,0,0
20158,2,9,0,1
20159,4,1,0,0
20160,0,5,0,0
20161,3,9,0,1
20162,1,6,1,1
20163,9,8,1,0
20164,7,2,1,1
20165,5,4,0,0
20166,9,2,1,1
20167,3,7,1,0
20168,4,0,0,1
20169,2,5,0,0
20170,7,2,0,0
20171,2,5,0,1
20172,2,3,1,1
20173,1,2,1,1
20174,0,4,0,0
20175,6,1,0,0
20176,9,9,0,1
20177,0,6,1,0
20178,6,1,1,1
20179,1,9,1,1
20180,7,2,1,1
20181,1,4,1,0
20182,7,2,1,1
20183,1,2,1,0
20184,2,5,0,0
20185,5,2,1,0
20186,1,9,0,0
20187,6,5,0,0
20188,9,7,1,0
20189,7,9,0,0
20190,8,7,1,0
20191,8,4,0,0
20192,8,9,0,0
20193,9,0,1,0
20194,5,4,1,1
20195,2,1,1,0
20196,6,9,0,0
20197,2,8,1,0
20198,7,3,0,0
20199,7,8,1,0
20200,5,2,0,1
20201,7,6,0,0
20202,2,8,0,0
20203,9,5,0,0
20204,3,1,0,0
20205,9,6,0,0
20206,2,1,1,1
20207,3,3,0,0
20208,5,0,0,1
20209,1,9,1,1
20210,7,7,0,0
20211,8,3,1,0
20212,2,9,0,0
20213,7,9,0,0
20214,5,7,1,1
20215,6,8,1,1
20216,0,0,1,0
20217,8,6,0,1
20218,5,5,1,1
20219,5,8,1,0
20220,9,3,0,1
20221,1,4,1,0
20222,1,6,1,1
20223,4,8,0,1
20224,0,0,1,0
20225,3,7,1,0
20226,2,9,0,1
20227,7,0,0,1
20228,6,6,0,0
20229,8,2,1,1
20230,4,5,0,0
20231,7,3,0,0
20232,5,9,0,0
20233,4,6,1,0
20234,6,0,0,0
20235,9,8,0,0
20236,3,9,0,0
20237,9,1,1,0
20238,1,9,0,0
20239,4,7,0,0
20240,2,7,1,1
20241,1,8,0,0
20242,6,6,1,1
20243,0,2,0,1
20244,9,9,0,1
20245,9,6,1,1
20246,7,4,0,0
20247,9,8,1,0
20248,9,6,1,1
20249,3,7,0,0
20250,5,0,1,1
20251,5,9,1,0
20252,6,2,0,0
20253,2,3,1,1
20254,8,5,1,1
20255,3,6,1,1
20256,6,8,0,0
20257,7,4,1,0
20258,8,7,1,1
20259,6,0,1,0
20260,0,4,0,0
20261,9,9,1,1
20262,3,6,1,0
20263,4,8,1,0
20264,4,2,0,0
20265,1,6,0,0
20266,6,2,1,0
20267,3,8,0,0
20268,4,5,0,0
20269,3,8,0,0
20270,1,8,0,0
20271,2,2,1,1
20272,8,3,0,0
20273,6,8,0,0
20274,9,4,1,0
20275,8,9,0,0
20276,7,1,1,1
20277,7,5,1,1
20278,2,2,1,0
20279,2,2,0,1
20280,5,3,1,0
20281,9,5,0,0
20282,2,3,0,0
20283,6,0,0,0
20284,3,7,1,0
20285,9,5,1,0
20286,2,0,1,1
20287,8,1,0,0
20288,0,3,0,0
20289,3,7,1,1
20290,3,1,0,1
20291,3,7,0,0
20292,2,8,0,0
20293,1,5,0,0
20294,1,6,1,1
20295,3,2,1,0
20296,5,3,1,0
20297,7,1,0,1
20298,1,6,1,0
20299,0,7,0,1
20300,6,8,1,0
20301,4,9,0,0
20302,8,7,1,0
20303,4,6,0,0
20304,0,5,1,0
20305,7,9,1,0
20306,8,5,0,0
20307,5,1,1,0
20308,9,6,1,0
20309,6,3,0,0
20310,5,3,0,0
20311,1,3,1,1
20312,0,0,1,0
20313,5,3,1,1
20314,9,2,1,1
20315,9,1,1,0
20316,1,2,1,1
20317,6,8,0,0
20318,3,4,0,0
20319,0,4,0,0
20320,2,8,1,1
20321,4,8,1,0
20322,5,7,0,0
20323,1,3,0,0
20324,8,3,0,0
20325,2,6,0,0
20326,5,8,0,1
20327,9,1,1,1
20328,9,0,1,1
20329,9,8,1,1
20330,2,5,0,0
20331,1,8,1,1
20332,4,4,0,0
20333,3,9,1,0
20334,2,6,0,0
20335,8,7,0,0
20336,7,1,1,1
20337,6,9,1,1
20338,0,7,1,0
20339,0,8,1,1
20340,1,6,1,0
20341,5,0,0,1
20342,0,3,1,1
20343,4,0,0,0
20344,6,0,0,0
20345,1,1,1,1
20346,1,8,0,1
20347,6,4,0,0
20348,1,9,0,0
20349,3,2,1,0
20350,5,8,0,1
20351,9,6,0,0
20352,6,2,1,0
20353,5,3,1,0
20354,8,8,1,1
20355,4,3,1,0
20356,5,6,1,1
20357,5,0,1,1
20358,9,1,0,1
20359,7,8,0,0
20360,3,2,0,0
20361,6,6,0,0
20362,7,5,0,0
20363,7,4,0,0
20364,6,4,1,1
20365,7,5,1,0
20366,2,2,0,0
20367,0,0,1,0
20368,6,5,0,0
20369,2,4,0,0
20370,0,3,1,0
20371,8,4,1,1
20372,6,3,1,1
20373,1,2,1,0
20374,4,1,0,0
20375,3,2,0,0
20376,9,5,1,0
20377,5,5,1,0
20378,3,8,1,1
20379,6,0,1,1
20380,1,3,1,1
20381,3,4,0,0
20382,4,9,0,1
20383,8,5,1,1
20384,7,7,0,1
20385,8,4,0,0
20386,5,8,0,0
20387,8,3,0,0
20388,7,5,0,0
20389,8,7,0,0
20390,7,9,1,0
20391,4,4,0,1
20392,7,6,0,0
20393,9,6,0,0
20394,0,6,0,0
20395,1,3,1,0
20396,7,9,1,0
20397,1,4,0,0
20398,3,4,1,0
20399,9,2,1,1
20400,8,8,1,0
20401,1,8,1,1
20402,7,4,1,0
20403,4,4,0,0
20404,0,6,0,0
20405,7,0,0,0
20406,2,1,1,0
20407,5,3,1,1
20408,2,1,0,0
20409,9,5,0,0
20410,5,9,0,0
20411,9,4,0,1
20412,2,4,1,0
20413,4,2,1,1
20414,1,2,0,0
20415,4,2,0,0
20416,3,2,0,1
20417,8,4,1,1
20418,1,4,1,0
20419,0,9,0,0
20420,5,1,0,0
20421,5,6,1,0
20422,2,0,1,0
20423,2,6,0,1
20424,0,5,0,0
20425,5,6,1,1
20426,9,1,0,1
20427,2,6,0,0
20428,2,9,1,1
20429,9,4,0,0
20430,8,9,0,0
20431,6,7,0,0
20432,8,3,1,0
20433,5,8,0,1
20434,1,3,1,0
20435,6,2,1,0
20436,8,0,0,1
20437,1,9,1,1
20438,6,9,1,1
20439,0,1,1,1
20440,4,6,0,0
20441,2,3,1,0
20442,1,1,0,0
20443,6,3,1,0
20444,0,3,1,1
20445,5,7,0,1
20446,8,3,0,1
20447,8,3,1,0
20448,6,6,0,0
20449,9,8,1,1
20450,1,1,0,0
20451,2,5,1,0
20452,7,6,1,0
20453,0,2,1,1
20454,4,3,0,0
20455,6,0,1,0
20456,0,7,0,0
20457,8,1,0,0
20458,0,6,0,1
20459,0,1,0,0
20460,2,2,1,0
20461,0,9,0,0
20462,3,0,1,1
20463,1,4,1,0
20464,1,1,0,0
20465,2,1,0,0
20466,3,3,0,0
20467,9,7,0,0
20468,6,1,0,1
20469,1,9,1,1
20470,0,8,1,1
20471,2,3,0,0
20472,2,6,0,0
20473,7,5,0,0
20474,3,4,0,0
20475,2,3,1,0
20476,0,5,0,0
20477,2,4,1,1
20478,9,5,1,1
20479,3,0,1,0
20480,1,1,1,1
20481,1,9,0,0
20482,1,4,1,1
20483,6,7,0,1
20484,6,3,1,0
20485,4,3,1,1
20486,4,0,0,0
20487,6,8,1,1
20488,2,5,1,0
20489,8,3,1,0
20490,1,2,0,0
20491,2,6,0,1
20492,3,3,0,0
20493,4,4,0,0
20494,0,8,0,0
20495,8,0,1,0
20496,2,0,1,0
20497,6,6,1,0
20498,0,9,1,0
20499,9,2,1,1
20500,8,9,0,0
20501,6,1,0,0
20502,5,3,1,0
20503,2,0,0,1
20504,5,6,1,1
20505,2,6,0,0
20506,5,2,1,0
20507,8,6,1,1
20508,8,5,0,1
20509,4,1,0,0
20510,1,9,1,0
20511,2,2,1,0
20512,9,4,0,0
20513,1,1,1,1
20514,0,4,1,0
20515,7,3,0,0
20516,9,0,1,1
20517,7,6,1,0
20518,0,3,1,1
20519,0,7,0,0
20520,8,2,0,0
20521,1,2,0,0
20522,9,9,0,0
20523,2,7,0,0
20524,8,0,0,0
20525,0,5,0,0
20526,0,5,0,0
20527,8,3,0,0
20528,9,0,1,1
20529,8,4,0,0
20530,5,2,1,0
20531,7,2,1,1
20532,9,6,1,0
20533,2,9,1,1
20534,3,7,1,0
20535,0,3,1,0
20536,5,4,0,0
20537,4,6,0,0
20538,6,2,0,0
20539,2,5,0,1
20540,9,7,0,1
20541,0,0,1,1
20542,5,8,0,0
20543,7,3,0,1
20544,4,2,1,1
20545,7,1,1,0
20546,4,5,0,0
20547,5,7,0,0
20548,5,8,0,0
20549,3,8,0,0
20550,7,9,0,0
20551,8,0,0,1
20552,2,2,1,1
20553,0,5,0,0
20554,3,8,0,1
20555,1,6,1,1
20556,8,5,1,1
20557,3,5,1,0
20558,6,3,1,1
20559,5,8,0,0
20560,2,6,0,0
20561,9,2,1,0
20562,7,3,1,1
20563,7,7,0,1
20564,7,9,1,0
20565,9,0,1,0
20566,0,0,1,0
20567,7,2,0,0
20568,6,7,0,0
20569,9,0,1,0
20570,5,5,0,0
20571,5,3,0,0
20572,2,3,1,1
20573,3,4,1,1
20574,9,8,1,0
20575,5,5,0,0
20576,4,6,0,0
20577,1,3,1,0
20578,5,5,0,0
20579,1,3,0,0
20580,6,4,1,0
20581,5,4,1,1
20582,4,8,0,0
20583,5,4,0,0
20584,8,7,0,0
20585,3,6,0,1
20586,0,8,1,0
20587,2,4,0,0
20588,5,9,1,1
20589,2,8,0,0
20590,7,6,1,0
20591,8,8,0,0
20592,5,8,0,0
20593,0,4,0,0
20594,1,7,1,0
20595,9,5,0,0
20596,2,6,0,0
20597,8,5,0,0
20598,6,3,0,0
20599,7,7,0,0
20600,5,8,0,0
20601,8,7,0,0
20602,5,0,0,1
20603,3,5,1,1
20604,3,8,0,0
20605,7,2,0,1
20606,4,4,1,1
20607,2,0,0,0
20608,6,3,0,0
20609,5,4,1,1
20610,3,0,0,0
20611,8,7,1,0
20612,9,0,0,1
20613,8,6,1,0
20614,7,3,0,0
20615,4,5,0,0
20616,0,7,0,0
20617,1,4,1,0
20618,6,3,1,1
20619,7,6,1,0
20620,5,2,1,1
20621,7,9,0,0
20622,1,4,1,0
20623,7,5,1,0
20624,0,8,1,0
20625,0,5,1,1
20626,0,0,1,1
20627,2,7,0,1
20628,3,5,0,0
20629,5,0,1,1
20630,1,0,1,1
20631,9,8,0,0
20632,5,1,0,0
20633,7,2,1,1
20634,6,0,1,1
20635,7,4,1,0
20636,4,6,0,0
20637,9,7,0,0
20638,4,6,0,0
20639,0,8,1,0
20640,5,1,0,1
20641,1,1,1,0
20642,4,8,0,0
20643,2,2,1,0
20644,3,0,0,0
20645,0,8,0,0
20646,7,4,0,0
20647,7,6,0,0
20648,2,7,1,1
20649,7,0,1,1
20650,8,0,1,0
20651,9,5,0,0
20652,7,1,1,0
20653,3,0,0,1
20654,3,7,0,0
20655,3,9,1,0
20656,5,9,1,1
20657,7,4,1,1
20658,5,2,0,1
20659,7,9,0,1
20660,5,5,0,0
20661,2,6,1,1
20662,7,4,1,0
20663,4,9,0,0
20664,2,0,1,1
20665,1,3,0,0
20666,0,0,1,1
20667,5,5,1,0
20668,0,5,1,1
20669,8,3,1,0
20670,5,8,0,1
20671,3,0,0,0
20672,4,1,0,0
20673,2,6,0,0
20674,6,3,0,0
20675,7,3,1,1
20676,2,9,1,1
20677,5,2,0,0
20678,2,7,1,0
20679,8,7,0,0
20680,6,0,1,0
20681,6,2,1,0
20682,2,0,0,1
20683,2,8,1,1
20684,4,5,1,1
20685,5,1,1,0
20686,7,1,0,0
20687,6,2,0,0
20688,3,7,1,0
20689,8,4,0,0
20690,9,8,0,1
20691,7,8,0,0
20692,8,4,0,1
20693,8,6,1,1
20694,0,7,0,0
20695,0,9,1,0
20696,8,8,0,0
20697,9,2,1,0
20698,0,8,0,0
20699,2,1,1,0
20700,1,6,0,0
20701,4,6,0,0
20702,2,5,0,1
20703,9,3,0,0
20704,9,0,0,0
20705,4,6,1,0
20706,7,4,1,0
20707,1,6,0,0
20708,5,0,1,1
20709,6,7,0,1
20710,1,2,1,0
20711,3,4,0,0
20712,2,7,1,1
20713,7,0,0,0
20714,9,5,1,0
20715,7,5,1,1
20716,8,7,1,1
20717,6,6,1,1
20718,5,8,1,0
20719,8,5,1,1
20720,8,3,1,1
20721,1,8,0,0
20722,2,9,1,1
20723,1,6,0,0
20724,7,1,0,0
20725,6,5,0,0
20726,1,9,1,0
20727,4,1,1,1
20728,6,8,1,0
20729,6,4,1,0
20730,2,6,0,0
20731,6,3,0,0
20732,2,2,1,0
20733,4,3,0,0
20734,6,1,1,0
20735,8,1,1,0
20736,9,4,1,0
20737,4,8,1,0
20738,0,8,1,0
20739,3,8,1,1
20740,1,5,1,0
20741,2,2,0,0
20742,4,3,0,1
20743,3,7,0,0
20744,0,3,0,0
20745,7,8,0,1
20746,0,2,0,0
20747,7,3,0,1
20748,4,1,1,0
20749,3,8,1,0
20750,0,6,1,0
20751,9,1,0,0
20752,9,2,0,0
20753,5,7,0,0
20754,3,1,0,0
20755,1,9,1,0
20756,4,7,0,0
20757,6,5,1,1
20758,8,0,1,0
20759,4,3,1,0
20760,6,0,1,1
20761,7,1,0,0
20762,8,6,1,1
20763,7,5,0,1
20764,7,8,1,1
20765,3,2,1,1
20766,6,1,1,0
20767,0,4,1,0
20768,7,9,1,0
20769,7,5,1,0
20770,6,7,0,0
20771,5,3,1,1
20772,1,7,1,0
20773,2,9,1,1
20774,7,3,0,0
20775,1,6,0,0
20776,8,2,0,0
20777,4,6,1,1
20778,9,9,1,1
20779,1,2,1,0
20780,9,4,1,0
20781,4,4,0,0
20782,0,2,0,1
20783,9,7,1,0
20784,7,6,0,1
20785,0,1,0,0
20786,0,1,0,0
20787,3,6,1,0
20788,9,8,0,0
20789,9,7,0,1
20790,6,8,0,0
20791,7,0,0,0
20792,7,0,1,0
20793,8,5,1,1
20794,2,7,0,0
20795,9,5,1,0
20796,5,5,1,1
20797,7,6,1,0
20798,5,4,0,0
20799,1,4,0,0
20800,8,8,0,0
20801,8,4,0,0
20802,2,8,1,1
20803,7,5,0,1
20804,5,5,0,0
20805,3,6,0,1
20806,5,6,0,0
20807,3,2,1,0
20808,6,0,0,0
20809,2,0,0,1
20810,0,1,0,0
20811,6,8,1,1
20812,3,5,0,0
20813,2,5,0,0
20814,4,4,0,0
20815,1,8,1,1
20816,3,4,1,1
20817,2,8,0,0
20818,2,5,1,0
20819,5,9,1,0
20820,3,5,0,1
20821,2,1,1,0
20822,2,1,1,0
20823,7,1,1,0
20824,5,6,1,0
20825,3,5,1,1
20826,2,6,1,0
20827,5,2,1,0
20828,5,2,1,1
20829,6,8,1,0
20830,2,6,1,1
20831,4,4,1,0
20832,1,6,0,0
20833,9,1,0,0
20834,6,5,1,1
20835,7,8,0,0
20836,3,4,1,0
20837,2,0,1,0
20838,3,2,1,1
20839,1,2,0,0
20840,9,9,0,1
20841,2,6,0,0
20842,5,4,0,0
20843,1,3,1,1
20844,3,6,0,1
20845,3,4,1,0
20846,8,7,1,1
20847,5,4,1,0
20848,8,0,0,0
20849,8,1,1,1
20850,1,9,0,0
20851,2,7,1,1
20852,0,3,0,0
20853,3,7,1,0
20854,7,2,1,1
20855,8,7,0,0
20856,7,6,0,0
20857,8,2,1,0
20858,8,1,0,0
20859,5,3,1,0
20860,5,3,0,0
20861,3,1,0,0
20862,5,6,1,0
20863,5,3,1,0
20864,2,6,0,1
20865,3,0,1,1
20866,5,9,1,0
20867,4,3,0,0
20868,9,3,1,0
20869,3,7,0,1
20870,7,0,0,0
20871,7,4,0,0
20872,4,6,0,0
20873,1,3,0,0
20874,9,3,1,0
20875,2,3,0,0
20876,9,7,0,0
20877,1,6,1,1
20878,1,1,0,0
20879,0,0,1,1
20880,0,2,1,0
20881,6,4,1,0
20882,0,9,1,1
20883,4,6,1,0
20884,7,7,1,0
20885,7,9,0,1
20886,2,2,0,0
20887,9,8,0,1
20888,8,8,1,1
20889,4,3,0,1
20890,9,5,0,0
20891,4,2,0,0
20892,5,6,0,0
20893,1,2,0,0
20894,2,2,0,0
20895,8,5,1,0
20896,3,0,1,0
20897,4,9,1,1
20898,5,1,0,0
20899,3,5,0,1
20900,8,7,1,1
20901,8,5,1,0
20902,2,5,1,0
20903,9,3,0,0
20904,0,2,1,1
20905,0,0,0,0
20906,4,3,0,0
20907,2,2,0,0
20908,6,5,1,0
20909,8,0,0,0
20910,3,8,1,0
20911,1,9,0,0
20912,2,5,1,1
20913,7,0,0,1
20914,1,6,0,0
20915,9,0,0,0
20916,8,3,0,0
20917,2,8,1,0
20918,9,4,1,0
20919,1,7,1,1
20920,0,2,0,1
20921,7,6,1,0
20922,6,1,1,1
20923,3,3,1,0
20924,8,8,0,0
20925,0,7,0,0
20926,8,7,1,0
20927,3,9,0,0
20928,0,8,1,1
20929,7,4,1,1
20930,5,7,1,0
20931,5,1,1,1
20932,2,0,0,0
20933,2,4,1,0
20934,8,6,0,0
20935,8,8,1,1
20936,5,8,1,0
20937,2,5,0,0
20938,7,6,1,0
20939,4,8,0,0
20940,7,6,0,0
20941,6,1,1,1
20942,1,5,0,0
20943,4,9,0,0
20944,6,8,1,0
20945,3,6,1,1
20946,0,1,0,0
20947,5,0,0,0
20948,5,9,0,0
20949,8,4,0,1
20950,9,6,0,1
20951,7,1,1,0
20952,9,1,1,0
20953,1,2,1,0
20954,0,9,1,0
20955,8,6,1,1
20956,5,1,1,1
20957,6,1,1,1
20958,9,3,1,1
20959,1,8,1,1
20960,9,5,1,1
20961,8,2,1,1
20962,7,6,0,1
20963,0,2,0,1
20964,1,8,0,1
20965,8,3,0,0
20966,1,8,0,0
20967,9,9,1,1
20968,8,0,0,1
20969,2,7,1,0
20970,6,1,1,0
20971,8,8,0,0
20972,6,8,0,1
20973,6,4,1,1
20974,1,7,1,0
20975,3,2,0,0
20976,7,5,1,1
20977,2,7,0,0
20978,2,0,1,1
20979,5,9,0,0
20980,0,4,0,0
20981,3,2,0,1
20982,4,1,0,0
20983,6,1,0,0
20984,6,3,0,0
20985,3,6,1,0
20986,7,4,1,1
20987,3,6,1,0
20988,9,4,1,1
20989,5,1,0,0
20990,3,9,1,1
20991,0,5,0,0
20992,2,6,0,0
20993,1,3,1,1
20994,8,1,0,0
20995,5,4,0,1
20996,5,7,0,0
20997,2,8,1,0
20998,4,9,1,0
20999,0,9,1,1
21000,2,6,1,0
21001,0,0,0,0
21002,4,4,0,1
